AGENCIA,CONTA,BANCO,TITULAR,OPERACAO,DATAHORA,VALOR
1044,0002,SANTANDER,FELIPE,DEPOSITO,2022-01-22T21:23:01,1730.77
9999,0004,SANTANDER,MARIA,DEPOSITO,2022-01-20T01:24:59,3175.65
9999,0004,SANTANDER,FELIPE,TRANSFERENCIA,2022-01-30T09:37:56,3072.53
1520,0002,SANTANDER,BIA,TRANSFERENCIA,2022-01-15T23:17:55,856.83
9999,0004,SANTANDER,BIA,SAQUE,2022-01-03T18:06:54,407.03
9999,0004,SANTANDER,JULIA,TRANSFERENCIA,2022-02-10T10:43:03,3090.92
1520,0007,SANTANDER,RAFAEL,DEPOSITO,2022-01-30T07:55:49,2415.24
2220,0004,SANTANDER,PAULA,SAQUE,2022-01-06T19:36:26,791.24
2220,0007,SANTANDER,PAULA,SAQUE,2022-02-03T00:42:22,3033.69
1044,0004,SANTANDER,ANA,DEPOSITO,2022-01-13T16:42:25,3803.56
9999,0001,SANTANDER,ANA,SAQUE,2022-02-15T06:57:35,613.49
2220,0002,SANTANDER,FELIPE,SAQUE,2022-01-05T21:55:07,1451.77
2220,0007,SANTANDER,JULIA,SAQUE,2022-02-01T18:58:50,4668.82
1044,0002,SANTANDER,FELIPE,DEPOSITO,2022-02-19T23:23:44,2334.61
1044,0007,SANTANDER,JOAO,SAQUE,2022-02-08T04:19:14,2527.72
3320,0002,SANTANDER,BIA,DEPOSITO,2022-01-05T17:22:54,253.65
2220,0007,SANTANDER,CARLOS,TRANSFERENCIA,2022-01-01T19:03:17,4236.01
2220,0002,SANTANDER,CARLOS,TRANSFERENCIA,2022-02-05T12:19:25,3819.52
1044,0001,SANTANDER,BRUNO,SAQUE,2022-02-25T08:51:09,2809.52
1044,0004,SANTANDER,MARIA,DEPOSITO,2022-02-18T23:00:01,2252.32
9999,0004,SANTANDER,BIA,TRANSFERENCIA,2022-01-12T12:50:59,644.19
1520,0007,SANTANDER,ANA,DEPOSITO,2022-02-24T03:50:32,4694.80
3320,0002,SANTANDER,BIA,TRANSFERENCIA,2022-02-08T23:17:58,2500.89
1520,0001,SANTANDER,FELIPE,TRANSFERENCIA,2022-02-02T08:02:27,4020.03
9999,0007,SANTANDER,FELIPE,TRANSFERENCIA,2022-02-20T01:12:55,699.77
9999,0004,SANTANDER,FELIPE,DEPOSITO,2022-01-30T01:15:59,2969.03
9999,0007,SANTANDER,BIA,DEPOSITO,2022-02-16T02:34:47,4078.93
1044,0004,SANTANDER,MARIA,DEPOSITO,2022-02-26T16:07:28,1539.08
1520,0007,SANTANDER,CARLOS,TRANSFERENCIA,2022-02-26T03:56:34,2888.59
1520,0007,SANTANDER,FELIPE,TRANSFERENCIA,2022-02-06T21:54:27,739.73
3320,0001,SANTANDER,BIA,TRANSFERENCIA,2022-01-11T16:04:30,954.73
2220,0004,SANTANDER,BRUNO,SAQUE,2022-02-10T02:16:00,3452.81
2220,0007,SANTANDER,JOAO,TRANSFERENCIA,2022-01-14T09:45:19,2593.90
9999,0004,SANTANDER,PAULA,TRANSFERENCIA,2022-02-06T14:03:55,1569.45
3320,0007,SANTANDER,RAFAEL,DEPOSITO,2022-02-23T00:54:31,1772.08
1044,0007,SANTANDER,JULIA,SAQUE,2022-01-28T02:07:55,2790.88
3320,0004,SANTANDER,CARLOS,TRANSFERENCIA,2022-01-21T02:59:32,3451.51
2220,0004,SANTANDER,PAULA,DEPOSITO,2022-02-24T10:01:50,4668.57
1044,0004,SANTANDER,MARIA,TRANSFERENCIA,2022-02-22T17:43:35,1899.09
2220,0004,SANTANDER,FELIPE,DEPOSITO,2022-01-05T02:01:19,1438.86
1520,0004,SANTANDER,PAULA,TRANSFERENCIA,2022-01-25T21:33:27,3736.95
3320,0002,SANTANDER,RAFAEL,DEPOSITO,2022-02-24T13:35:48,3481.16
3320,0001,SANTANDER,BIA,TRANSFERENCIA,2022-02-26T23:24:51,1197.17
1520,0002,SANTANDER,JULIA,SAQUE,2022-01-10T17:28:41,2067.09
2220,0001,SANTANDER,FELIPE,SAQUE,2022-02-23T10:24:51,4889.58
3320,0007,SANTANDER,PAULA,DEPOSITO,2022-01-20T08:45:57,3779.80
1044,0004,SANTANDER,CARLOS,TRANSFERENCIA,2022-01-06T17:51:31,4539.78
1520,0002,SANTANDER,RAFAEL,TRANSFERENCIA,2022-01-04T14:54:40,4566.24
3320,0007,SANTANDER,FELIPE,SAQUE,2022-02-08T13:03:51,3940.02
3320,0004,SANTANDER,JOAO,SAQUE,2022-01-29T23:18:15,2840.24
1520,0004,SANTANDER,CARLOS,DEPOSITO,2022-02-22T17:58:54,2622.07
3320,0007,SANTANDER,CARLOS,SAQUE,2022-01-11T22:29:09,1654.09
2220,0004,SANTANDER,FELIPE,SAQUE,2022-02-02T17:31:41,3954.05
9999,0002,SANTANDER,FELIPE,TRANSFERENCIA,2022-02-09T08:51:39,4135.12
9999,0004,SANTANDER,MARIA,DEPOSITO,2022-01-10T06:15:48,924.72
3320,0007,SANTANDER,ANA,SAQUE,2022-01-01T15:54:55,1304.67
3320,0007,SANTANDER,CARLOS,DEPOSITO,2022-01-30T07:35:05,2912.72
9999,0001,SANTANDER,CARLOS,TRANSFERENCIA,2022-02-04T21:49:01,3464.15
1520,0001,SANTANDER,PAULA,DEPOSITO,2022-01-16T12:10:01,2027.68
9999,0004,SANTANDER,MARIA,TRANSFERENCIA,2022-01-29T15:29:14,1838.35
3320,0002,SANTANDER,FELIPE,DEPOSITO,2022-01-15T20:56:53,2275.44
9999,0004,SANTANDER,BRUNO,TRANSFERENCIA,2022-02-23T07:48:32,4564.07
9999,0002,SANTANDER,JULIA,TRANSFERENCIA,2022-02-27T20:20:53,4365.80
1520,0007,SANTANDER,RAFAEL,TRANSFERENCIA,2022-02-05T03:01:11,391.44
9999,0001,SANTANDER,JOAO,TRANSFERENCIA,2022-02-19T01:52:12,1011.58
9999,0002,SANTANDER,FELIPE,DEPOSITO,2022-02-20T12:29:01,2209.76
3320,0007,SANTANDER,MARIA,TRANSFERENCIA,2022-02-13T06:02:59,4043.65
2220,0002,SANTANDER,RAFAEL,DEPOSITO,2022-02-14T08:25:03,2819.99
9999,0007,SANTANDER,CARLOS,TRANSFERENCIA,2022-01-03T02:43:43,1980.35
1520,0002,SANTANDER,BIA,SAQUE,2022-01-05T09:31:58,2119.06
1520,0001,SANTANDER,MARIA,DEPOSITO,2022-01-04T01:56:51,1436.17
3320,0002,SANTANDER,BRUNO,DEPOSITO,2022-02-07T03:14:31,2243.24
2220,0007,SANTANDER,MARIA,TRANSFERENCIA,2022-02-22T08:39:38,665.82
1044,0001,SANTANDER,FELIPE,TRANSFERENCIA,2022-02-08T03:53:34,2644.68
3320,0001,SANTANDER,JOAO,DEPOSITO,2022-02-14T22:52:38,3367.83
9999,0007,SANTANDER,RAFAEL,DEPOSITO,2022-01-23T07:09:21,1238.31
1044,0002,SANTANDER,CARLOS,SAQUE,2022-01-11T22:56:49,162.05
2220,0001,SANTANDER,JULIA,SAQUE,2022-01-07T12:47:57,505.38
1520,0007,SANTANDER,BIA,TRANSFERENCIA,2022-01-05T17:25:26,1224.43
1520,0007,SANTANDER,PAULA,SAQUE,2022-02-22T09:43:53,1087.13
1520,0002,SANTANDER,RAFAEL,DEPOSITO,2022-01-23T17:38:09,4079.12
9999,0004,SANTANDER,BIA,TRANSFERENCIA,2022-02-01T03:12:13,1185.28
3320,0002,SANTANDER,BRUNO,DEPOSITO,2022-01-27T17:09:18,305.73
9999,0002,SANTANDER,BRUNO,TRANSFERENCIA,2022-02-18T02:52:48,235.37
1044,0007,SANTANDER,RAFAEL,DEPOSITO,2022-02-10T10:06:24,2041.89
1044,0007,SANTANDER,FELIPE,TRANSFERENCIA,2022-02-15T23:22:43,1205.60
3320,0004,SANTANDER,FELIPE,DEPOSITO,2022-01-06T14:16:24,2812.37
2220,0002,SANTANDER,BRUNO,SAQUE,2022-01-25T18:10:58,1017.48
1520,0007,SANTANDER,ANA,SAQUE,2022-02-22T00:07:16,3623.20
3320,0001,SANTANDER,CARLOS,DEPOSITO,2022-02-28T17:40:51,3015.01
1520,0002,SANTANDER,BIA,TRANSFERENCIA,2022-02-24T06:12:57,1085.87
3320,0004,SANTANDER,CARLOS,SAQUE,2022-01-21T13:32:52,4685.86
1520,0007,SANTANDER,JULIA,TRANSFERENCIA,2022-02-28T16:21:27,3519.14
2220,0002,SANTANDER,RAFAEL,DEPOSITO,2022-01-28T11:34:32,1903.93
9999,0004,SANTANDER,CARLOS,DEPOSITO,2022-02-04T22:01:57,2564.57
2220,0007,SANTANDER,MARIA,TRANSFERENCIA,2022-02-15T13:59:31,3808.38
1044,0002,SANTANDER,ANA,DEPOSITO,2022-02-10T04:31:37,229.53
3320,0002,SANTANDER,JOAO,DEPOSITO,2022-02-23T17:18:33,4673.86
9999,0007,SANTANDER,CARLOS,SAQUE,2022-01-20T01:09:35,1650.00
2220,0002,SANTANDER,PAULA,TRANSFERENCIA,2022-02-02T18:34:54,1287.38
2220,0007,SANTANDER,PAULA,SAQUE,2022-02-04T04:37:47,847.16
9999,0007,SANTANDER,FELIPE,TRANSFERENCIA,2022-01-06T16:51:20,2620.20
1520,0001,SANTANDER,JOAO,DEPOSITO,2022-01-14T08:22:42,4212.88
3320,0001,SANTANDER,FELIPE,SAQUE,2022-01-22T05:39:13,2529.16
1044,0001,SANTANDER,BIA,TRANSFERENCIA,2022-02-16T21:56:50,3296.76
1520,0001,SANTANDER,RAFAEL,TRANSFERENCIA,2022-02-09T22:29:17,60.24
9999,0004,SANTANDER,RAFAEL,DEPOSITO,2022-01-02T15:56:42,2511.58
2220,0002,SANTANDER,MARIA,SAQUE,2022-02-20T21:54:23,745.34
3320,0004,SANTANDER,ANA,DEPOSITO,2022-02-08T12:50:08,396.02
2220,0007,SANTANDER,BIA,SAQUE,2022-01-22T22:17:07,1500.57
1520,0001,SANTANDER,MARIA,DEPOSITO,2022-02-06T19:44:57,1886.47
2220,0001,SANTANDER,JOAO,TRANSFERENCIA,2022-01-17T15:21:09,414.35
2220,0004,SANTANDER,BIA,SAQUE,2022-02-21T06:42:00,4595.84
3320,0002,SANTANDER,BIA,DEPOSITO,2022-01-27T07:41:50,233.76
1520,0004,SANTANDER,RAFAEL,TRANSFERENCIA,2022-01-04T04:40:00,897.59
1044,0001,SANTANDER,JULIA,TRANSFERENCIA,2022-01-14T23:59:26,3761.52
2220,0001,SANTANDER,CARLOS,SAQUE,2022-02-24T18:07:04,1203.12
2220,0004,SANTANDER,BRUNO,TRANSFERENCIA,2022-01-14T14:06:30,3952.70
1520,0004,SANTANDER,JOAO,SAQUE,2022-02-12T10:29:22,1161.49
1520,0004,SANTANDER,BIA,TRANSFERENCIA,2022-02-27T19:52:07,1984.12
1044,0001,SANTANDER,CARLOS,DEPOSITO,2022-02-17T15:11:20,1141.46
9999,0007,SANTANDER,BRUNO,SAQUE,2022-02-26T21:11:16,3303.70
1520,0004,SANTANDER,JULIA,TRANSFERENCIA,2022-01-08T03:16:58,411.11
3320,0007,SANTANDER,FELIPE,TRANSFERENCIA,2022-02-07T19:53:06,1584.07
1520,0001,SANTANDER,JOAO,DEPOSITO,2022-02-13T04:18:34,1800.23
1044,0001,SANTANDER,FELIPE,SAQUE,2022-01-19T04:39:16,2155.47
9999,0007,SANTANDER,MARIA,SAQUE,2022-01-09T16:49:37,1770.22
1520,0004,SANTANDER,BRUNO,SAQUE,2022-01-29T08:03:13,2069.64
1520,0002,SANTANDER,BIA,TRANSFERENCIA,2022-01-17T11:09:24,3426.89
3320,0002,SANTANDER,CARLOS,DEPOSITO,2022-01-27T01:25:59,2466.13
1520,0002,SANTANDER,BRUNO,DEPOSITO,2022-02-10T21:14:22,1499.46
1520,0004,SANTANDER,CARLOS,SAQUE,2022-02-18T03:18:12,2969.44
3320,0007,SANTANDER,MARIA,SAQUE,2022-01-30T13:54:16,34.83
2220,0004,SANTANDER,BIA,DEPOSITO,2022-02-01T23:53:16,2201.67
2220,0002,SANTANDER,CARLOS,DEPOSITO,2022-02-28T13:35:02,4736.45
3320,0007,SANTANDER,ANA,SAQUE,2022-02-08T15:57:55,4843.66
1044,0007,SANTANDER,BIA,SAQUE,2022-02-01T15:22:11,1880.90
2220,0004,SANTANDER,MARIA,TRANSFERENCIA,2022-01-20T09:34:04,2961.54
9999,0002,SANTANDER,RAFAEL,SAQUE,2022-02-14T19:39:27,4714.93
3320,0007,SANTANDER,CARLOS,TRANSFERENCIA,2022-01-07T17:09:04,4095.01
2220,0007,SANTANDER,FELIPE,TRANSFERENCIA,2022-01-30T09:39:04,1210.86
3320,0007,SANTANDER,BRUNO,SAQUE,2022-02-13T14:24:04,4953.51
2220,0007,SANTANDER,RAFAEL,TRANSFERENCIA,2022-02-10T14:42:40,2718.68
1044,0001,SANTANDER,MARIA,SAQUE,2022-02-04T11:13:49,832.53
9999,0001,SANTANDER,BIA,TRANSFERENCIA,2022-02-08T19:10:36,4834.09
1044,0007,SANTANDER,MARIA,SAQUE,2022-01-10T13:46:11,1294.43
9999,0002,SANTANDER,PAULA,DEPOSITO,2022-02-07T23:24:31,2315.85
9999,0002,SANTANDER,ANA,SAQUE,2022-02-16T20:56:17,523.64
2220,0001,SANTANDER,MARIA,TRANSFERENCIA,2022-01-14T18:07:37,1742.29
1044,0007,SANTANDER,JULIA,TRANSFERENCIA,2022-02-16T21:17:56,1742.15
1520,0007,SANTANDER,PAULA,DEPOSITO,2022-01-07T12:31:39,1502.02
1520,0001,SANTANDER,ANA,TRANSFERENCIA,2022-01-11T14:50:00,3386.02
3320,0002,SANTANDER,RAFAEL,SAQUE,2022-02-23T14:02:39,801.52
9999,0007,SANTANDER,PAULA,SAQUE,2022-02-09T07:49:44,3149.17
3320,0007,SANTANDER,BRUNO,SAQUE,2022-01-20T03:47:57,2248.43
2220,0007,SANTANDER,JOAO,TRANSFERENCIA,2022-01-21T20:30:40,1029.72
1520,0001,SANTANDER,RAFAEL,SAQUE,2022-02-05T12:21:34,1630.60
2220,0001,SANTANDER,CARLOS,TRANSFERENCIA,2022-02-17T12:34:49,2639.05
1044,0007,SANTANDER,BIA,DEPOSITO,2022-02-26T23:49:12,572.05
1044,0007,SANTANDER,BIA,SAQUE,2022-01-29T21:05:48,4593.49
9999,0001,SANTANDER,FELIPE,DEPOSITO,2022-01-12T10:38:15,1193.63
1520,0002,SANTANDER,ANA,TRANSFERENCIA,2022-01-14T17:23:21,2554.61
2220,0002,SANTANDER,BIA,DEPOSITO,2022-02-11T01:45:06,929.58
9999,0002,SANTANDER,RAFAEL,SAQUE,2022-02-17T12:56:55,1444.89
3320,0004,SANTANDER,PAULA,TRANSFERENCIA,2022-01-06T04:55:23,4327.75
1520,0007,SANTANDER,FELIPE,SAQUE,2022-02-07T06:39:17,4819.18
9999,0007,SANTANDER,BRUNO,TRANSFERENCIA,2022-02-17T17:48:15,2078.74
2220,0007,SANTANDER,FELIPE,SAQUE,2022-02-24T21:28:20,155.27
3320,0004,SANTANDER,JOAO,DEPOSITO,2022-01-22T19:55:23,2688.51
3320,0007,SANTANDER,BIA,TRANSFERENCIA,2022-02-18T02:09:49,2749.08
1520,0001,SANTANDER,CARLOS,TRANSFERENCIA,2022-02-05T14:50:59,2710.67
1520,0007,SANTANDER,RAFAEL,SAQUE,2022-02-11T06:40:56,512.98
3320,0004,SANTANDER,JOAO,DEPOSITO,2022-01-26T12:24:13,1743.54
1520,0007,SANTANDER,MARIA,SAQUE,2022-01-21T09:03:05,4053.70
9999,0004,SANTANDER,BIA,TRANSFERENCIA,2022-02-11T13:42:05,830.74
3320,0002,SANTANDER,JULIA,SAQUE,2022-02-25T08:22:10,1754.73
1044,0002,SANTANDER,ANA,TRANSFERENCIA,2022-01-29T09:53:17,1447.38
1044,0001,SANTANDER,FELIPE,DEPOSITO,2022-01-06T18:08:46,4962.44
3320,0002,SANTANDER,JULIA,SAQUE,2022-02-01T06:32:23,4142.58
2220,0007,SANTANDER,FELIPE,TRANSFERENCIA,2022-01-27T02:09:22,3139.44
2220,0007,SANTANDER,MARIA,TRANSFERENCIA,2022-01-10T00:55:35,2014.85
1044,0004,SANTANDER,PAULA,DEPOSITO,2022-02-01T18:38:21,2910.20
1520,0007,SANTANDER,ANA,SAQUE,2022-02-21T21:17:57,1989.18
2220,0002,SANTANDER,PAULA,DEPOSITO,2022-02-01T08:19:49,4141.89
1044,0002,SANTANDER,BIA,DEPOSITO,2022-02-03T08:58:16,4470.88
1520,0001,SANTANDER,MARIA,TRANSFERENCIA,2022-02-14T14:54:11,82.39
3320,0007,SANTANDER,PAULA,SAQUE,2022-02-11T12:50:40,1012.39
3320,0004,SANTANDER,FELIPE,DEPOSITO,2022-01-10T01:29:52,3273.29
1044,0001,SANTANDER,ANA,TRANSFERENCIA,2022-01-17T01:42:05,259.88
1044,0002,SANTANDER,BRUNO,TRANSFERENCIA,2022-01-09T20:30:34,3518.79
1520,0002,SANTANDER,PAULA,SAQUE,2022-01-13T21:12:46,2968.80
9999,0007,SANTANDER,JOAO,SAQUE,2022-02-03T08:35:08,4085.73
2220,0002,SANTANDER,PAULA,SAQUE,2022-01-23T05:29:05,1915.97
1520,0001,SANTANDER,ANA,DEPOSITO,2022-01-30T01:18:55,686.51
3320,0002,SANTANDER,MARIA,TRANSFERENCIA,2022-02-24T16:33:49,43.37
3320,0007,SANTANDER,ANA,TRANSFERENCIA,2022-01-21T16:27:18,3140.77
3320,0007,SANTANDER,BIA,TRANSFERENCIA,2022-02-12T22:49:44,4299.95
1520,0001,SANTANDER,FELIPE,SAQUE,2022-02-27T05:48:24,3650.32
1044,0007,SANTANDER,ANA,SAQUE,2022-01-25T01:23:02,1385.56
1520,0002,SANTANDER,RAFAEL,TRANSFERENCIA,2022-02-28T06:07:10,3606.18
1044,0001,SANTANDER,CARLOS,SAQUE,2022-02-20T06:26:34,3035.03
3320,0007,SANTANDER,CARLOS,TRANSFERENCIA,2022-01-06T07:09:19,3919.22
3320,0007,SANTANDER,BRUNO,SAQUE,2022-01-24T09:45:40,2498.41
9999,0001,SANTANDER,RAFAEL,SAQUE,2022-02-05T01:25:11,4669.69
3320,0007,SANTANDER,BIA,DEPOSITO,2022-02-05T11:28:21,2732.23
3320,0007,SANTANDER,MARIA,SAQUE,2022-02-27T00:39:22,338.60
1044,0002,SANTANDER,JOAO,SAQUE,2022-02-08T15:20:56,2533.55
9999,0007,SANTANDER,BRUNO,TRANSFERENCIA,2022-02-09T01:22:27,413.06
9999,0002,SANTANDER,CARLOS,SAQUE,2022-01-31T02:08:07,396.03
3320,0002,SANTANDER,RAFAEL,DEPOSITO,2022-02-07T22:28:13,2932.60
1520,0004,SANTANDER,BRUNO,TRANSFERENCIA,2022-01-24T04:03:55,290.47
1520,0007,SANTANDER,MARIA,DEPOSITO,2022-01-06T08:13:33,1547.14
3320,0001,SANTANDER,JOAO,TRANSFERENCIA,2022-01-14T07:43:35,3507.80
3320,0007,SANTANDER,ANA,TRANSFERENCIA,2022-02-20T05:12:59,3915.15
1044,0002,SANTANDER,ANA,SAQUE,2022-01-27T02:15:59,3664.95
1520,0001,SANTANDER,ANA,DEPOSITO,2022-01-27T09:45:38,2619.75
1044,0001,SANTANDER,PAULA,DEPOSITO,2022-02-19T14:12:28,1801.26
2220,0002,SANTANDER,ANA,SAQUE,2022-01-25T18:27:48,3866.87
9999,0001,SANTANDER,JULIA,TRANSFERENCIA,2022-02-19T09:38:52,13.84
1520,0002,SANTANDER,JOAO,DEPOSITO,2022-02-05T08:07:36,1915.51
3320,0002,SANTANDER,JOAO,TRANSFERENCIA,2022-02-10T17:12:04,1123.35
3320,0007,SANTANDER,ANA,DEPOSITO,2022-01-08T13:29:24,2858.11
1520,0001,SANTANDER,FELIPE,SAQUE,2022-02-20T01:50:26,4907.09
2220,0001,SANTANDER,PAULA,DEPOSITO,2022-01-31T03:58:41,1637.18
9999,0007,SANTANDER,JOAO,DEPOSITO,2022-01-20T11:35:51,1458.68
1044,0002,SANTANDER,PAULA,DEPOSITO,2022-02-27T10:44:23,4859.32
3320,0002,SANTANDER,FELIPE,SAQUE,2022-02-09T19:27:12,120.53
9999,0004,SANTANDER,JOAO,DEPOSITO,2022-01-01T03:24:24,3794.89
2220,0004,SANTANDER,MARIA,SAQUE,2022-02-21T10:33:26,4915.60
2220,0007,SANTANDER,JOAO,SAQUE,2022-01-28T04:02:24,466.04
3320,0007,SANTANDER,ANA,DEPOSITO,2022-01-09T05:50:13,2904.27
9999,0002,SANTANDER,BRUNO,SAQUE,2022-02-27T11:13:01,2839.54
2220,0002,SANTANDER,JULIA,DEPOSITO,2022-01-26T08:09:10,4254.72
2220,0004,SANTANDER,ANA,DEPOSITO,2022-01-27T09:42:11,1168.82
3320,0002,SANTANDER,BIA,SAQUE,2022-01-16T02:07:58,529.18
2220,0007,SANTANDER,ANA,DEPOSITO,2022-01-12T17:20:13,2680.09
3320,0007,SANTANDER,CARLOS,DEPOSITO,2022-01-26T17:30:47,4262.56
1520,0002,SANTANDER,CARLOS,TRANSFERENCIA,2022-02-28T13:47:48,202.61
1044,0002,SANTANDER,MARIA,TRANSFERENCIA,2022-01-25T02:23:30,4842.03
2220,0001,SANTANDER,CARLOS,DEPOSITO,2022-01-17T21:08:28,156.38
2220,0007,SANTANDER,RAFAEL,TRANSFERENCIA,2022-02-23T09:52:28,1250.01
2220,0001,SANTANDER,FELIPE,SAQUE,2022-01-02T03:51:41,309.28
3320,0002,SANTANDER,JULIA,DEPOSITO,2022-02-06T03:22:53,3431.74
1520,0004,SANTANDER,MARIA,SAQUE,2022-01-07T06:13:50,989.55
2220,0002,SANTANDER,MARIA,DEPOSITO,2022-01-12T21:30:36,214.44
2220,0001,SANTANDER,FELIPE,TRANSFERENCIA,2022-02-12T01:19:39,4108.61
2220,0007,SANTANDER,JOAO,DEPOSITO,2022-02-11T10:11:57,864.86
3320,0002,SANTANDER,CARLOS,DEPOSITO,2022-02-13T07:16:55,4417.24
1520,0002,SANTANDER,CARLOS,DEPOSITO,2022-02-10T00:00:41,4414.01
2220,0001,SANTANDER,MARIA,DEPOSITO,2022-02-07T04:29:25,687.04
3320,0002,SANTANDER,RAFAEL,SAQUE,2022-02-07T03:17:06,3909.80
1044,0007,SANTANDER,RAFAEL,DEPOSITO,2022-02-03T09:39:27,4563.47
9999,0004,SANTANDER,BRUNO,DEPOSITO,2022-01-18T11:00:04,131.29
9999,0002,SANTANDER,JOAO,DEPOSITO,2022-01-06T16:31:38,4043.46
2220,0004,SANTANDER,BIA,SAQUE,2022-01-16T11:57:09,501.57
3320,0004,SANTANDER,RAFAEL,TRANSFERENCIA,2022-01-06T10:16:35,3820.48
3320,0007,SANTANDER,ANA,SAQUE,2022-01-18T02:20:36,1183.52
1044,0004,SANTANDER,BIA,SAQUE,2022-02-04T03:28:43,4737.85
9999,0002,SANTANDER,BIA,SAQUE,2022-02-17T18:58:17,2711.08
3320,0007,SANTANDER,JOAO,SAQUE,2022-01-06T10:52:51,1163.88
3320,0001,SANTANDER,RAFAEL,DEPOSITO,2022-01-01T01:35:33,1659.34
9999,0002,SANTANDER,FELIPE,DEPOSITO,2022-01-18T05:30:41,4593.99
1044,0001,SANTANDER,JOAO,SAQUE,2022-02-26T22:53:54,3523.78
3320,0001,SANTANDER,RAFAEL,DEPOSITO,2022-01-08T01:00:39,1868.58
2220,0001,SANTANDER,ANA,DEPOSITO,2022-02-01T07:43:11,683.12
3320,0007,SANTANDER,PAULA,TRANSFERENCIA,2022-01-31T19:19:26,871.84
9999,0004,SANTANDER,JULIA,TRANSFERENCIA,2022-02-27T04:21:11,4072.46
2220,0004,SANTANDER,CARLOS,SAQUE,2022-01-18T06:05:25,3644.43
9999,0007,SANTANDER,BIA,SAQUE,2022-01-18T16:16:52,3012.34
9999,0002,SANTANDER,BIA,SAQUE,2022-02-18T04:11:41,704.08
1520,0002,SANTANDER,ANA,DEPOSITO,2022-01-17T07:12:21,3181.30
1520,0004,SANTANDER,PAULA,SAQUE,2022-01-26T17:59:23,1049.21
1520,0004,SANTANDER,CARLOS,SAQUE,2022-01-01T02:59:07,241.69
2220,0007,SANTANDER,FELIPE,DEPOSITO,2022-02-17T20:57:51,4408.97
1044,0007,SANTANDER,MARIA,DEPOSITO,2022-02-26T02:58:00,3255.20
3320,0002,SANTANDER,PAULA,SAQUE,2022-01-04T05:51:26,1475.25
1044,0004,SANTANDER,MARIA,SAQUE,2022-02-03T04:28:15,851.36
2220,0002,SANTANDER,MARIA,TRANSFERENCIA,2022-01-10T00:56:58,1690.41
9999,0007,SANTANDER,JOAO,DEPOSITO,2022-01-17T00:28:16,3036.98
2220,0002,SANTANDER,JOAO,SAQUE,2022-02-02T03:30:22,1028.55
3320,0007,SANTANDER,RAFAEL,TRANSFERENCIA,2022-02-22T10:35:00,1327.06
1044,0004,SANTANDER,JULIA,SAQUE,2022-01-05T19:39:32,1965.12
9999,0007,SANTANDER,FELIPE,SAQUE,2022-02-05T00:47:32,20.07
1520,0004,SANTANDER,BIA,DEPOSITO,2022-01-20T09:16:33,485.84
3320,0002,SANTANDER,CARLOS,SAQUE,2022-02-15T23:29:58,4219.00
1044,0007,SANTANDER,PAULA,DEPOSITO,2022-01-26T17:30:18,456.59
9999,0007,SANTANDER,FELIPE,DEPOSITO,2022-02-07T00:49:54,1847.64
2220,0001,SANTANDER,CARLOS,DEPOSITO,2022-02-15T03:39:48,1317.74
1044,0001,SANTANDER,FELIPE,TRANSFERENCIA,2022-01-10T09:20:00,429.45
1044,0007,SANTANDER,BIA,SAQUE,2022-02-23T17:59:09,305.86
2220,0007,SANTANDER,RAFAEL,TRANSFERENCIA,2022-02-16T02:25:15,2864.00
3320,0007,SANTANDER,CARLOS,SAQUE,2022-02-08T07:57:39,4513.98
1520,0002,SANTANDER,MARIA,DEPOSITO,2022-01-17T18:50:13,4745.36
3320,0002,SANTANDER,JULIA,SAQUE,2022-01-05T03:26:31,2117.45
2220,0002,SANTANDER,FELIPE,TRANSFERENCIA,2022-01-26T00:55:07,1599.43
1520,0001,SANTANDER,BRUNO,TRANSFERENCIA,2022-02-08T13:54:15,2760.72
1044,0007,SANTANDER,JOAO,TRANSFERENCIA,2022-02-27T01:09:05,2613.29
2220,0001,SANTANDER,BRUNO,SAQUE,2022-01-15T09:19:49,2833.40
9999,0001,SANTANDER,MARIA,TRANSFERENCIA,2022-01-10T19:19:29,3928.94
9999,0004,SANTANDER,BRUNO,DEPOSITO,2022-02-07T04:33:21,3274.28
9999,0007,SANTANDER,JOAO,SAQUE,2022-01-27T17:45:41,2015.47
9999,0007,SANTANDER,JOAO,DEPOSITO,2022-02-02T04:26:13,3452.88
1520,0007,SANTANDER,CARLOS,DEPOSITO,2022-01-02T23:08:45,1689.99
1044,0004,SANTANDER,CARLOS,DEPOSITO,2022-01-10T12:51:47,4862.51
3320,0002,SANTANDER,CARLOS,TRANSFERENCIA,2022-02-13T00:31:21,3870.38
1044,0004,SANTANDER,BRUNO,TRANSFERENCIA,2022-01-09T16:03:12,940.49
3320,0007,SANTANDER,PAULA,TRANSFERENCIA,2022-02-06T07:16:26,4105.27
9999,0002,SANTANDER,MARIA,DEPOSITO,2022-02-19T04:55:06,2017.52
9999,0001,SANTANDER,FELIPE,SAQUE,2022-01-20T11:43:38,4185.05
3320,0001,SANTANDER,PAULA,SAQUE,2022-02-04T23:44:05,3523.47
1044,0004,SANTANDER,PAULA,TRANSFERENCIA,2022-02-08T12:56:33,3177.41
1520,0001,SANTANDER,JULIA,DEPOSITO,2022-02-17T10:57:20,2970.62
3320,0007,SANTANDER,BIA,TRANSFERENCIA,2022-02-03T22:59:58,1721.90
1044,0001,SANTANDER,CARLOS,SAQUE,2022-02-07T12:45:47,249.21
